ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
052147809X,Patterns and Processes of Vertebrate Evolution (Cambridge Paleobiology Series),Robert Lynn Carroll,1997,Cambridge University Press,http://images.amazon.com/images/P/052147809X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/052147809X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/052147809X.01.LZZZZZZZ.jpg
0821741314,Delta Green (Zebra Books),William H. Lovejoy,1993,Kensington Publishing Corporation,http://images.amazon.com/images/P/0821741314.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821741314.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821741314.01.LZZZZZZZ.jpg
0340394951,The British Airways story: Struggle for take-off,Duncan Campbell-Smith,1986,Hodder and Stoughton,http://images.amazon.com/images/P/0340394951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340394951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340394951.01.LZZZZZZZ.jpg
0340321202,Fifth Hostage,Terence Strong,0,Trafalgar Square,http://images.amazon.com/images/P/0340321202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340321202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340321202.01.LZZZZZZZ.jpg
0849917069,The Memory Book : A Novel,Penelope J. Stokes,2002,WestBow Press,http://images.amazon.com/images/P/0849917069.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849917069.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849917069.01.LZZZZZZZ.jpg
0670856401,The Fortune Teller's Mah Jongg: The Ancient Game As a Modern Oracle,Derek Walters,1994,Penguin USA,http://images.amazon.com/images/P/0670856401.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670856401.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670856401.01.LZZZZZZZ.jpg
0373520778,"Bad - Girl Bride (Silhouette Yours Truly, 52077)",Jennifer Drew,1998,Silhouette,http://images.amazon.com/images/P/0373520778.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373520778.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373520778.01.LZZZZZZZ.jpg
0061082309,LA Flamme,Constance O'Banyon,1995,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0061082309.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061082309.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061082309.01.LZZZZZZZ.jpg
0812095375,Hamsters &amp; Guinea Pigs (First Pets),Kate Petty,1988,Barron's,http://images.amazon.com/images/P/0812095375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812095375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812095375.01.LZZZZZZZ.jpg
0671685236,SECRETS CAN KILL (ND #1) (Nancy Drew Files (Paperback)),Carolyn Keene,1989,Simon Pulse,http://images.amazon.com/images/P/0671685236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671685236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671685236.01.LZZZZZZZ.jpg
0595308864,Jackpot Blood: A Nick Herald Genealogical Mystery,Jimmy Fox,2004,iUniverse,http://images.amazon.com/images/P/0595308864.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0595308864.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0595308864.01.LZZZZZZZ.jpg
0312246498,Katharine Hepburn: A Stylish Life,Joal Ryan,1999,St Martins Pr,http://images.amazon.com/images/P/0312246498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312246498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312246498.01.LZZZZZZZ.jpg
1587152525,Tequila Sunrise,"Bracken, Michael",2003,Wildside Press,http://images.amazon.com/images/P/1587152525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1587152525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1587152525.01.LZZZZZZZ.jpg
006018745X,"Tales of Good and Evil, Help and Harm",Philip Hallie,1997,Harpercollins,http://images.amazon.com/images/P/006018745X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006018745X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006018745X.01.LZZZZZZZ.jpg
0345358643,The Lie of the Land,Haydn Middleton,1989,Ballantine Books,http://images.amazon.com/images/P/0345358643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345358643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345358643.01.LZZZZZZZ.jpg
0373289111,"Norman'S Heart (Harlequin Historical, No 311)",Molly Moore,1996,Harlequin,http://images.amazon.com/images/P/0373289111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373289111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373289111.01.LZZZZZZZ.jpg
0385260075,Cat's Eye,Margaret Atwood,1989,Doubleday Books,http://images.amazon.com/images/P/0385260075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385260075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385260075.01.LZZZZZZZ.jpg
2070361039,Zazie Dans Le Metro (Folio),Raymond Queneau,1972,Folio,http://images.amazon.com/images/P/2070361039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070361039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070361039.01.LZZZZZZZ.jpg
1859021123,Cardiff: Half-and-half a capital (Changing Wales),Rhodri Morgan,1994,Gomer,http://images.amazon.com/images/P/1859021123.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1859021123.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1859021123.01.LZZZZZZZ.jpg
0802138209,Asleep,Banana Yoshimoto,2001,Grove Press,http://images.amazon.com/images/P/0802138209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802138209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802138209.01.LZZZZZZZ.jpg
0449908585,The Happy Isles of Oceania: Paddling the Pacific,Paul Theroux,1993,Ballantine Books,http://images.amazon.com/images/P/0449908585.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449908585.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449908585.01.LZZZZZZZ.jpg
0152017682,"The Darkangel: The Darkangel Trilogy, Volume I",Meredith Ann Pierce,1998,Magic Carpet Books,http://images.amazon.com/images/P/0152017682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152017682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0152017682.01.LZZZZZZZ.jpg
0448413108,The Mummy's Gold (Eek! Stories to Make You Shriek (Paper Series)),Kate McMullan,1996,Grosset &amp; Dunlap,http://images.amazon.com/images/P/0448413108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0448413108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0448413108.01.LZZZZZZZ.jpg
0515134155,Maid of Killarney (Irish Eyes),Ana Seymour,2002,Jove Books,http://images.amazon.com/images/P/0515134155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515134155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515134155.01.LZZZZZZZ.jpg
0709164645,Condominium,John D. MacDonald,1977,Robert Hale Ltd,http://images.amazon.com/images/P/0709164645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0709164645.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0709164645.01.LZZZZZZZ.jpg
0374189897,A Live Coal in the Sea,Madeleine L'Engle,1996,Farrar Straus &amp; Giroux,http://images.amazon.com/images/P/0374189897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374189897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374189897.01.LZZZZZZZ.jpg
0373613741,The Billionaire Drifter (Family Secrets),Beverly Bird,2003,Silhouette,http://images.amazon.com/images/P/0373613741.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373613741.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373613741.01.LZZZZZZZ.jpg
2277301000,La Ligne Verte,Jules Verne,1999,Editions 84,http://images.amazon.com/images/P/2277301000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2277301000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2277301000.01.LZZZZZZZ.jpg
0515122777,Slocum and the Comely Corpse (Jake Logan (Paperback)),Jake Logan,1998,Jove Books,http://images.amazon.com/images/P/0515122777.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515122777.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515122777.01.LZZZZZZZ.jpg
0156010755,The Feeling of What Happens: Body and Emotion in the Making of Consciousness,Antonio R. Damasio,2000,Harvest Books,http://images.amazon.com/images/P/0156010755.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156010755.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156010755.01.LZZZZZZZ.jpg
0061001422,Almonds and Raisins,Maisie Mosco,1991,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0061001422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061001422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061001422.01.LZZZZZZZ.jpg
0029037611,The TEMPTING OF AMERICA (THE POLITICAL SEDUCTION OF THE LAW),Robert H. Bork,1989,Free Press,http://images.amazon.com/images/P/0029037611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0029037611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0029037611.01.LZZZZZZZ.jpg
0306804468,Piece of My Heart: A Portrait of Janis Joplin (Da Capo Paperback),David Dalton,1991,Da Capo Press,http://images.amazon.com/images/P/0306804468.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0306804468.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0306804468.01.LZZZZZZZ.jpg
0140322574,The Double Life of Pocahontas,Jean Fritz,1987,Puffin Books,http://images.amazon.com/images/P/0140322574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140322574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140322574.01.LZZZZZZZ.jpg
0312119321,"Where Do You Stop? : The Personal History, Adventures, Experiences, and Observations of Peter Leroy (Continued)",Eric Kraft,1995,Picador,http://images.amazon.com/images/P/0312119321.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312119321.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312119321.01.LZZZZZZZ.jpg
0451176758,No Way Home,Andrew Coburn,1993,Signet Book,http://images.amazon.com/images/P/0451176758.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451176758.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451176758.01.LZZZZZZZ.jpg
0802711693,Your Child's First School: A Handbook for Parents,Diana Townsend-Butterworth,1992,Walker &amp; Company,http://images.amazon.com/images/P/0802711693.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802711693.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802711693.01.LZZZZZZZ.jpg
8483100355,Yo No Tengo LA Culpa De Haber Nacido Tan Sexy (Andanzas),Eduardo Mendicutti,2000,Tusquets,http://images.amazon.com/images/P/8483100355.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8483100355.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8483100355.01.LZZZZZZZ.jpg
0749931884,Mother Love,Martine Oborne,2000,Piatkus Books,http://images.amazon.com/images/P/0749931884.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749931884.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749931884.01.LZZZZZZZ.jpg
0312265794,The Dutch: A Milan Jacovich Mystery (Milan Jacovich Mysteries (Hardcover)),Les Roberts,2001,St. Martin's Minotaur,http://images.amazon.com/images/P/0312265794.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312265794.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312265794.01.LZZZZZZZ.jpg
1889195162,Most Art Sucks: Five Years of Coagula,Walter Robinson,1998,Smart Art Press,http://images.amazon.com/images/P/1889195162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1889195162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1889195162.01.LZZZZZZZ.jpg
076073030X,The Cat Who Went To Paris &amp; A Cat Abroad: Two Volumes In One,Peter Gethers,2001,Barnes &amp; Noble Books,http://images.amazon.com/images/P/076073030X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076073030X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076073030X.01.LZZZZZZZ.jpg
0671469452,W D BK BAKING,Kelli M. Gary,1983,Pocket,http://images.amazon.com/images/P/0671469452.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671469452.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671469452.01.LZZZZZZZ.jpg
1860645887,"Mary, Queen of Scots: Pride, Passion and a Kingdom Lost",Jenny Wormald,2001,I.B. Tauris,http://images.amazon.com/images/P/1860645887.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1860645887.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1860645887.01.LZZZZZZZ.jpg
0789712229,The Big Basics Book of Windows 95,Shelley O'Hara,1997,Macmillan Computer Pub,http://images.amazon.com/images/P/0789712229.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0789712229.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0789712229.01.LZZZZZZZ.jpg
0140097430,"Yo, Poe",Frank Gannon,1988,Penguin Books,http://images.amazon.com/images/P/0140097430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140097430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140097430.01.LZZZZZZZ.jpg
0440177049,Season of Passion,Danielle Steel,1980,Dell,http://images.amazon.com/images/P/0440177049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440177049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440177049.01.LZZZZZZZ.jpg
096664591X,Will Work For Peace: New Political Poems,Brett Axel,0,Zeropanik Press,http://images.amazon.com/images/P/096664591X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/096664591X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/096664591X.01.LZZZZZZZ.jpg
1569471479,A Much Younger Man,Dianne Highbridge,1999,"Soho Press, Inc.",http://images.amazon.com/images/P/1569471479.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569471479.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569471479.01.LZZZZZZZ.jpg
3442724058,Das KrallenÃ?Â¤ffchen. Ein Virginia- Woolf- Roman.,Sigrid Nunez,2001,Btb Bei Goldmann,http://images.amazon.com/images/P/3442724058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442724058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442724058.01.LZZZZZZZ.jpg
0671451529,Animals at the zoo (Baby animal board books),Kenneth Lilly,1982,Little Simon,http://images.amazon.com/images/P/0671451529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671451529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671451529.01.LZZZZZZZ.jpg
0393025225,Archimedes' Revenge: The Joys and Perils of Mathematics,Paul Hoffman,1988,W W Norton &amp; Co Inc,http://images.amazon.com/images/P/0393025225.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393025225.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393025225.01.LZZZZZZZ.jpg
3411092815,"Licht an . . ., Bd.5, In den Nestern der Insekten",Claude Delafosse,1998,"Bibliographisches Institut, Mannheim",http://images.amazon.com/images/P/3411092815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3411092815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3411092815.01.LZZZZZZZ.jpg
0380709155,Henry and the Clubhouse (Cleary Reissue),Beverly Cleary,1990,HarperTrophy,http://images.amazon.com/images/P/0380709155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380709155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380709155.01.LZZZZZZZ.jpg
0670710946,Through a Brief Darkness,Richard Peck,1973,Penguin USA (J),http://images.amazon.com/images/P/0670710946.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670710946.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670710946.01.LZZZZZZZ.jpg
8471121794,Amistades Infantiles,Z. Rubin,1997,Ediciones Morata,http://images.amazon.com/images/P/8471121794.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8471121794.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8471121794.01.LZZZZZZZ.jpg
0736412360,"Employee Handbook : We Scare Because We Care (Monsters, Inc.)",Lasa Papademetriou,2001,Rh/Disney,http://images.amazon.com/images/P/0736412360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0736412360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0736412360.01.LZZZZZZZ.jpg
0140132465,Reports From the Holocaust,Larry Kramer,0,Penguin Putnam~trade,http://images.amazon.com/images/P/0140132465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140132465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140132465.01.LZZZZZZZ.jpg
1897648006,Spiderwoman's Third Avenue Rhapsody,Mary O'Donnell,1994,Poolbeg Press,http://images.amazon.com/images/P/1897648006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1897648006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1897648006.01.LZZZZZZZ.jpg
0553244841,Journey to Stonehedge,Fred Graver,1984,Bantam Books,http://images.amazon.com/images/P/0553244841.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553244841.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553244841.01.LZZZZZZZ.jpg
0821764667,Her Only Hero (Zebra Splendor Historical Romances),Jo Ann Ferguson,2000,Kensington Publishing Corporation,http://images.amazon.com/images/P/0821764667.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821764667.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821764667.01.LZZZZZZZ.jpg
958949479X,Conde de Montecristo,Alejandro Dumas,2001,Yo Yo Books,http://images.amazon.com/images/P/958949479X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/958949479X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/958949479X.01.LZZZZZZZ.jpg
0142437220,The Divine Comedy: Inferno (Penguin Classics),Dante Alighieri,2003,Penguin Books,http://images.amazon.com/images/P/0142437220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142437220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142437220.01.LZZZZZZZ.jpg
0590328891,Girls of Canby Hall #03: You're No,Emily Chase,1984,Scholastic,http://images.amazon.com/images/P/0590328891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590328891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590328891.01.LZZZZZZZ.jpg
1574901516,Two for the Dough (Stephanie Plum Novels (Hardcover)),Janet Evanovich,1998,Thomas T. Beeler Publisher,http://images.amazon.com/images/P/1574901516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1574901516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1574901516.01.LZZZZZZZ.jpg
0307168409,Little Critter's Read It Yourself Storybook,MERCER MAYER,2000,Golden Books,http://images.amazon.com/images/P/0307168409.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307168409.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307168409.01.LZZZZZZZ.jpg
0312269978,The Sweet by and by,Jeanne MacKin,2001,St. Martin's Press,http://images.amazon.com/images/P/0312269978.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312269978.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312269978.01.LZZZZZZZ.jpg
0451450523,The Last Unicorn,Peter S. Beagle,1994,Roc,http://images.amazon.com/images/P/0451450523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451450523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451450523.01.LZZZZZZZ.jpg
1886039240,Counterpoint: A Murder in Massachusetts Bay,Margaret Press,1996,Addicus Books,http://images.amazon.com/images/P/1886039240.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1886039240.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1886039240.01.LZZZZZZZ.jpg
0440843065,Disasters (Explorer books),Lisa DeMauro,1990,Trumpet Club,http://images.amazon.com/images/P/0440843065.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440843065.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440843065.01.LZZZZZZZ.jpg
0201309815,Applying Use Cases: A Practical Guide,Geri Schneider,1998,Addison-Wesley Professional,http://images.amazon.com/images/P/0201309815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0201309815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0201309815.01.LZZZZZZZ.jpg
0310328519,Knowing the face of God: Deepening your personal relationship with God,Tim Stafford,1989,Zondervan,http://images.amazon.com/images/P/0310328519.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0310328519.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0310328519.01.LZZZZZZZ.jpg
0689114095,YEAR OF THE THREE KINGS,Aubyn St,1983,Scribner,http://images.amazon.com/images/P/0689114095.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689114095.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689114095.01.LZZZZZZZ.jpg
0515133876,Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2002,Jove Books,http://images.amazon.com/images/P/0515133876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515133876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515133876.01.LZZZZZZZ.jpg
0375759174,Northanger Abbey (Modern Library Classics),Jane Austen,2002,Modern Library,http://images.amazon.com/images/P/0375759174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375759174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375759174.01.LZZZZZZZ.jpg
0821772155,The Fifth Victim,Beverly Barton,2003,Zebra Books,http://images.amazon.com/images/P/0821772155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821772155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821772155.01.LZZZZZZZ.jpg
